Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,label,processed
"Block aja lah si bencong asu \xf0\x9f\x98\x82\nKalo cuma main upload screenshot mah gue juga bisa bencong tolol! :v\nLaki itu ketemu dan adu jotos,, bukannya malah nyinyir dan upload screenshotan! :v\nDasar bencong kontol! \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",1,1,1,0,0,0,0,1,0,1,0,0,Hate Speech,blok bencong anjing main unggah screenshot gue bencong tolol laki ketemu adu jotos nyinyir unggah hasil screenshot dasar bencong kontol
Teman2 SD gw yg SMPnya di katolik terbagus itu cerita soal olimpiade ini itu. Gw di SMPN terbagus masuk kelas terbaik malah ga tau',0,0,0,0,0,0,0,0,0,0,0,0,Normal,teman sekolah dasar gue smpnya katolik bagus cerita olimpiade gue sekolah tengah pertama negeri bagus masuk kelas baik tau
RT USER: USER Puisi Sukmawati puisi sang iblis',1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,puisi sukmawati puisi sang iblis
"USER USER USER USER Di Alquran tertulis, orang kafir kyak lu wajar gak tau sih, silahkan dibaca, itu diturunkan juga untuk lo kok, agar lo mendapat petunjuk'",1,1,1,0,1,0,0,0,0,1,0,0,Hate Speech,alquran tulis orang kafir wajar tau sila baca turun tunjuk
USER USER Agenda Yahudi. Hati2 semua',0,0,0,0,0,0,0,0,0,0,0,0,Normal,agenda yahudi hati
"Selamat Hari Kartini; ""Majulah Perempuan Indonesia"" #HariKartini #harikartini2018",0,0,0,0,0,0,0,0,0,0,0,0,Normal,selamat kartini maju perempuan indonesia
USER Gaya pengumpylan masa PKI',0,0,0,0,0,0,0,0,0,0,0,0,Normal,gaya kumpul partai komunis indonesia
USER USER Nggak kok kakak sayang. Sekolah aku juga sekolah katolik. tapi ada 5 agama kok terus tiap minggu ada acara per agama masing masing kak. Goodluck kak\xf0\x9f\x92\x9c',0,0,0,0,0,0,0,0,0,0,0,0,Normal,kakak sayang sekolah sekolah katolik agama minggu acara agama kak good luck kak
SBY+PRABOWO; #2019GantiPresiden menang mutlak ? Chopper balik ke solo; USER Om USER,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,susilo bambang yudhoyono prabowo menang mutlak chopper solo om
"USER USER Ko jokowi""prabowo lah""sekarang rayat kecil susah""listrik aja tambah mahal",1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,jokowi prabowo rakyat susah listrik mahal
"#kom3 Menkumham: pernah kita debat UU Pilkada dulu, diketok, pendekatan waktu itu presiden mengeluarkan Perppu, tapi skrg ini presiden tdk menandatanganinya.",0,0,0,0,0,0,0,0,0,0,0,0,Normal,menteri hukum dan hak asasi manusia debat undang undang pilih kepala daerah ketok dekat presiden keluar atur perintah ganti undang undang presiden menandatanganinya
Kenapa setelah peristiwa 98 Prabowo diberhentikan dari TNI? Dan kabur ke Jordania? Ada yg bisa kasih penjelasan?,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,peristiwa prabowo henti tentara nasional indonesia kabur jordania kasih jelas
Universitas Islam Rohingya di Maungdaw dibakar Teroris Budha (12/9).,1,0,0,1,1,0,0,0,0,0,1,0,Hate Speech,universitas islam rohingya maungdaw bakar teroris buddha
Apakah kita menuntut si penista ini diadili krn dia orang kristen? sama sekali tidak!! krn Islam tdk pernah membenci krn beda #TahanPenista',1,0,1,0,1,0,0,0,0,1,0,0,Hate Speech,tuntut nista adil orang kristen islam benci beda
.Harmonisnya tata krama pergaulan masyakat kampungku meskipun berbagai budaya yg melatar belakangi kami.Nyanyian serta canda canda temanku.Nikmatnya sajaian hidangan masakan dan minuman yg kembali harus tak lagi ku rasakan.,0,0,0,0,0,0,0,0,0,0,0,0,Normal,harmonis tata krama gaul masyakat kampung budaya latar belakang nyanyi canda canda teman nikmat hidang masakan minum ku rasa
RT USER: Mengenal LAIKA Anjing Pertama yang Mengorbit Bumi URL,0,0,0,0,0,0,0,0,0,0,0,0,Normal,kenal laika anjing orbit bumi
"""Sekarang bulan Juli ya, berarti ulangtahun ku 5 bulan lagi (Bulan Desember) tanggal 25 Desember 2018. ulangtahun ku pas Hari Natal Berarti, ulangtahun ku di rayakan orang Kristen sedunia ???"" \xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,juli ulang tahun ku desember tanggal desember ulang tahun ku pas natal ulang tahun ku raya orang kristen dunia
"Dengerin cerita ttg exodus etnis Tionghoa 1959, dampak PP 10. Keluarganya salah satunya. Tp dia msh merasa sgt Indonesia. Meski besar di Cina, dia lbh nyaman dg sesama Tionghoa yg dr Indonesia.'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,dengar cerita eksodus etnis tionghoa dampak pp keluarga salah satu indonesia cina nyaman tionghoa indonesia
RT USER: Masalahnya 80% rakyat indonesia udah tau bahwa jokowi ga mampu pimpin RI :)) URL,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,rakyat indonesia tau jokowi pimpin ri
"USER USER Human rights ni agenda yahudi utk mhalalkan yg haram dlm Islam..kita patut tau Allah rights(Hak Allah)..jaga hak Allah, insyaAllah semua terpelihara..'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,human rights agenda yahudi halal haram islam patut tau allah rights hak allah jaga hak allah insyaallah pelihara
"USER USER USER Sarap nih orang! Udh Salah, Bego Bukanya malu'",1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,sarap orang salah bego buka malu
USER USER USER USER USER Anjing polisi polisi anjing keparat',1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech,anjing polisi polisi anjing keparat
Anies-Sandi Gunakan Produk Saracen untuk kampanye URL,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,anies sandi produk saracen kampanye
5KataUntukHariIni ahoker goblok Tuntut lengserkan jokowi ! URL,1,1,1,0,0,0,0,0,1,0,0,1,Hate Speech,katauntukhariini ahoker goblok tuntut lengser jokowi
"Kalau aparat itu dibayar dg uang rakyat dan kerja utk rakyat; kalau KEPARAT dibayar dg uang rakyat, kerjanya NGEBACOT provokasi rakyat.'",1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech,aparat bayar uang rakyat kerja rakyat keparat bayar uang rakyat kerja bacot provokasi rakyat
"Sampai detik ini si USER masih tetap bertahan dengan pernyataan nya tsb yg mengatakan kalau "" kitab suci adalah fiksi dan fiktif"" ini betul2 baru D.N AIDIT malah dia tantang umat islam 240 juta orang di negeri ini ,lalu mau kita apakan ini orang",1,0,1,0,0,0,0,0,1,0,0,1,Hate Speech,detik tahan nyata nya kitab suci fiksi fiktif aidit tantang umat islam juta orang negeri apa orang
RT USER USER Bubarkan aja KPK ternyata lemah . Harusnya di perkuat di PTUN ini malah batal artinya bohong OTT,1,0,0,1,0,0,0,0,1,0,0,1,Hate Speech,bubar komisi berantas korupsi lemah kuat adil tata usaha negara batal bohong ott
"USER haha memaki untuk melawan mah harus, drpd ditindas pemimpin munafik melindungi penista agama, dll. Agama no 1 (islam), taubat rot",1,0,1,0,1,0,0,0,0,1,0,0,Hate Speech,haha maki lawan tindas pimpin munafik lindung nista agama dan lain lain agama no islam taubat root
Masih yakin ini president? #2019GantiPresiden WAJIB!! USER USER gimana pendapat USER mohon pencerahannya prof,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,presiden wajib dapat mohon cerah prof
"4 agama, yaitu Islam Katolik Kristen dan Budha. di desa juga terdapat masjid, greja untuk umat katolik, greja untuk umat kristen dan wihara'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,agama islam katolik kristen buddha desa masjid gereja umat katolik gereja umat kristen wihara
"Agama jalan hidup benar, bukan nyembah2 Allah SWT dikira Tuhan benar, padahal dungu & biadab",1,1,0,1,1,0,0,0,0,0,1,0,Hate Speech,agama jalan hidup sembah allah subhanahu wa taala tuhan dungu biadab
bersyukur dalam keadaan apapun apa yang sudah tuhan berikan harus diterima dan harus menayukuri segala _,0,0,0,0,0,0,0,0,0,0,0,0,Normal,syukur apa tuhan terima syukur
"RT USER Apalagi kekayaan SBY, hasil korupsi semua",1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,kaya susilo bambang yudhoyono hasil korupsi
"USER USER USER USER USER USER USER USER Masih ada yg berani bilang Pk Jokowi pro Aseng - Asing.?? \nSmoga sllu sehat,Pak Jokowi..'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,berani bilang jokowi pro asing asing moga sehat jokowi
USER Kopar kapir....preet pret...buktinya junjungan loe si uno ngilmu nya ke negeri kapir....',1,1,1,0,1,0,0,0,0,1,0,0,Hate Speech,kopar kafir pret pret bukti junjung uno beril nya negeri kafir
USER IYAAA SAS KEBETULAN BGT KEMAREN MASIH DI KOSAN\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad aamiin moga bodong2an alias bukan bom\xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0,0,0,0,Normal,iya sas banget kemarin indekos amin moga bodong alias bom
"Ahok. : Itu Pa Rocky kok ga dianggap menistakan agama?; Tora : mungkin karena pa Rocky orang baik, pa dan dia sudah minta maaf ngapain diperpanjang""; .; .; Netizen : maaf anda telah kami terima tapi proses hukum harus tetap berjalan ; .; .; Also netizen :",0,0,0,0,0,0,0,0,0,0,0,0,Normal,ahok rocky anggap nista agama tora rocky orang maaf panjang warganet maaf terima proses hukum jalan also warganet
USER USER USER Kenapa bukan jokowi yang lo suruh mundur?,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,jokowi suruh mundur
"USER USER Otak, mulut dan jari tidak sinkron, ternyata sangat lucu sekali \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Kalau say",0,0,0,0,0,0,0,0,0,0,0,0,Normal,otak mulut jari sinkron lucu sayang
Tahukah Anda apa persamaan antara malin kundang dengan Ahok? mereka berdua sama-sam DURHAKA!!!!!!! #ASBAK #iklanahokjahat #kampanyeahokjahat,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,tahu sama malin kundang ahok dua durhaka
Belum ada jawaban dari Ketum ICMI apa para intelektual Muslim mampu dan berani bahas terbuka Muhammad Nabi Gadungan,1,1,0,1,1,0,0,0,0,0,1,0,Hate Speech,ketua umum ikat cendekiawan muslim indonesia intelektual muslim berani bahas buka muhammad nabi gadungan
USER gampang. banget. edan',0,1,0,0,0,0,0,0,0,0,0,0,Abusive,gampang banget edan
"Jika Anda mencari sahabat yang tanpa cacat, Anda tidak akan pernah punya sahabat.'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,cari sahabat cacat sahabat
Asuog wasite picek jingan',1,1,1,0,0,0,1,0,0,1,0,0,Hate Speech,asu wasit picek
USER ah dasar jablay murah',1,1,1,0,0,0,0,1,0,1,0,0,Hate Speech,dasar jablay murah
"USER USER Mohon pencerahan USER USER USER, USER secara etika politik internasional, sbg gubernur melakukan hub bilateral dg negara lain..serta relevansi dg tugas &amp; kewajiban utk dki, terimakasih... USER",0,0,0,0,0,0,0,0,0,0,0,0,Normal,mohon cerah etika politik internasional gubernur hubung bilateral negara relevansi tugas amp wajib daerah khusus ibukota terima kasih
USER USER USER salah cung gw bukan bani kacung dungu spt lu itu....siapapun yg memerintah klo ngawur kebijakannya spt yg skrg ini bakal gw tentang',1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,salah cung gue bani kacung dungu surat pemberitahuan tahun perintah ngawur bijak surat pemberitahuan tahun gue
"USER Sejak awal banget kayaknya masih ratusan atau malah puluhan. Waktu itu belum rame orang kirim tubir. Jadi adminnya yang mancing. Inget dulu saya dulu debat LGBT kan, nah saya pura pura jadi cons. Eh dikira homophobic beneran dan dihujat. Sekar",0,0,0,0,0,0,0,0,0,0,0,0,Normal,banget kayak ratus puluh ramai orang kirim tubir adminnya mancing debat lgbt pura pura cons homophobic benar hujat sekar
"SDM yang kuat dan berdaya saing tinggi dalam berbagai aspek akan mendukung peningkatan pembangunan, baik di bidang ekonomi maupun di bidang sosial dan budaya.",0,0,0,0,0,0,0,0,0,0,0,0,Normal,sumber daya manusia kuat daya saing aspek dukung tingkat bangun bidang ekonomi bidang sosial budaya
"98. Sebenernya gw ogah temenan ama lu di rl rp \n\nGa anjing gw bercanda jan nangis lagi wkwk. Gatau, lu orangnya bikin gw banyak bacot. Udah si itu ae wkwk'",0,1,0,0,0,0,0,0,0,0,0,0,Abusive,gue ogah teman rl rupiah anjing gue canda menang wkwk tak tau orang bikin gue bacot wkwk
"USER USER setan itu semoga mencret 3 minggu berturut2, terus terlindas truk suhu'",1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,setan moga mencret minggu lindas truk suhu
"DR ISB: Sklgs jg #testcase. Kalau kt bs berjamaah beli saham BRIS,kt jg bs berjamaah u/beli2 yg lain ð???; #BRIS jg nanti akan mikir resiko reputasi kalau #pemegangsaham mayoritas ""macam2"" &amp; brniat mngerdilkan pmgang saham minoritas yg dimiliki Kopindo yg",0,0,0,0,0,0,0,0,0,0,0,0,Normal,isb jemaah beli saham bris jemaah beli pikir risiko reputasi mayoritas amp niat kerdil pegang saham minoritas milik koperasi bati indonesia
"USER Insyaalloh....diindonesia nantinya setelah ganti presiden, rakyat negri ini juga akan bahu membahu menyelesaikan masalah2nya.'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,insyaallah di indonesia ganti presiden rakyat negeri bahu bahu selesai
"Tomohon juga merupakan pusat pembelajaran agama Kristen dan Katolik. Ada tempat khusus untuk berdoa dan meditasi yang disebut Bukit Kasih, sebuah tempat suci yang indah dan tenang. #TomohonInternationalFlowerFestival\n\nIm'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,tomohon pusat ajar agama kristen katolik khusus doa meditasi bukit kasih suci indah tenang nomor induk mahasiswa
"\xe3\x85\xa4\n\xe3\x85\xa4\nNamanya Zefanya Caenliana Angeline Winata. \n\nLahir di Solo, tanggal 23 Juli 2001.\nMempunyai mata yang sipit dan suara yang cempreng.\n\n Dilahirkan dari keluarga yang\n sangat perfeksionis. \n Sehingga membuat anak ini\n tu",0,0,0,0,0,0,0,0,0,0,0,0,Normal,nama zefanya caenliana angeline winata lahir solo tanggal juli mata sipit suara cempreng lahir keluarga perfeksionis anak
USER Sedih ustad lihat nasib anak negeri. Punya pemimpin kacung dan aparat keparat.',1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech,sedih ustad lihat nasib anak negeri pimpin kacung aparat keparat
serius leluhur2 gw yg dari dayak ni kalo gak dukun ya bandar togel makanya gw kaya gini separo pandai membaca orang lain separo bejad',0,0,0,0,0,0,0,0,0,0,0,0,Normal,serius leluhur gue dayak dukun bandar togel gue kayak paruh pandai baca orang paruh bejat
"USER USER truskan kedunguanmu bong, sampe bangsa ini tercabik2...tinggal saya pungutin saja sampah kaya' elo satu2...dasar mata sipit!""",1,1,1,0,0,1,0,0,0,1,0,0,Hate Speech,terus dungu bong bangsa cabik tinggal pungut sampah kayak dasar mata sipit
USER Para cebong kanan tetap ngotot cawapres untuk Pak Prabowo harus dari kalangan mereka. 11 12 kek cebong kiri. :)))',1,1,0,1,0,0,0,0,1,0,1,0,Hate Speech,cebong kanan otot calon wakil presiden prabowo kalang kayak cebong kiri
"bertujuan memilih anggota DPR dan Konstituante, adapun yang menjadi 4 besar partai pemenang pemilu tersebut adalah: PNI \xe2\x80\x93 Masyumi \xe2\x80\x93 NU \xe2\x80\x93 PKI'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,tuju pilih anggota dewan wakil rakyat konstituante partai menang pilih umum partai nasional indonesia masyumi nu partai komunis indonesia
"USER Hah cuman buat orang kek lu pecun.. Dang , aduh gk bgt orang kaya lu di bacotin dikit aja udah sesek napas'",1,1,1,0,0,0,0,1,0,1,0,0,Hate Speech,ha orang kayak pecun dang aduh banget orang kayak bacot sesak napas
Juga dilakukan pembuatan sarana sanitasi berupa 30 jamban untuk 30 Kepala Keluarga (KK) dengan anggaran Rp2 juta per unit.',0,0,0,0,0,0,0,0,0,0,0,0,Normal,buat sarana sanitasi jamban kepala keluarga kakak anggar rupiah juta unit
"Menerima kunjungan dari Duta Besar Palestina untuk Indonesia, Zuhair Saleh Muhammad Al-Shun dengan semangat persahabatan antara Ketua Umum PDI Perjuangan yang juga Presiden Indonesia kelima Megawati Sukarnoputri dengan Yasser Arafat. USER",0,0,0,0,0,0,0,0,0,0,0,0,Normal,terima kunjung duta palestina indonesia zuhair saleh muhammad al shun semangat sahabat ketua partai demokrasi indonesia juang presiden indonesia megawati soekarno putri yasser arafat
USER USER USER Otak kalian gak sampe sih makanya professor Aja kalian remehkan... udah pada minum kencing onta blom? Biar pintar',1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,otak profesor remeh minum kencing onta biar pintar
aaaa siap siap jadi Koorwil dpc Pondok Cina nih :)) #Smashblast #Bismaniac #SMASHISBACK',0,0,0,0,0,0,0,0,0,0,0,0,Normal,aaaa koordinator wilayah dewan pimpin cabang pondok cina
Batalkan pelantikan anies! Gw lbh rela jkt dipimpin PLT Gub drpd gub hasil pemilihan kepala daerah berlumur SARA,1,0,1,0,0,0,0,0,1,1,0,0,Hate Speech,batal lantik anies gue rela jakarta pimpin plt gubernur gubernur hasil pilih kepala daerah lumur sara
USER: ahoker siap bela penista agama https:\/\/t.co\/HxuU4rUDFX\,1,0,0,1,0,0,0,0,1,0,1,0,Hate Speech,ahoker bela nista agama hypertext transfer protocol over secure socket layer co hxuurudfx
6) Yang dimaksud dengan Angkatan Kelima yang disampaikan PKI pada masa Demokrasi Terpimpin adalah \xe2\x80\xa6\nA) Laskar-laskar perjuangan yang dibentuk oleh para pemuda diberbagai daerah\nB) Kekuatan pertahanan diluar empat angkatan yang sudah ada',0,0,0,0,0,0,0,0,0,0,0,0,Normal,angkat partai komunis indonesia demokrasi pimpin na laskar laskar juang bentuk pemuda bagai daerah nb kuat tahan di luar angkat
"Tomohon juga merupakan pusat pembelajaran agama Kristen dan Katolik. Ada tempat khusus untuk berdoa dan meditasi yang disebut Bukit Kasih, sebuah tempat suci yang indah dan tenang. #TomohonInternationalFlowerFestival\n\xf0\x9f\x98\x8a'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,tomohon pusat ajar agama kristen katolik khusus doa meditasi bukit kasih suci indah tenang
Oh shit! gua yg kemaren lu bilang apatis ujungnya yg nyelesein semua. Makan tuh bacot lu!',1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,shit gue kemarin bilang apatis ujung selesai makan bacot
Afgan Sukses Taklukan Bandung di 'SIDES Indonesia Tour 2016' via USER,0,0,0,0,0,0,0,0,0,0,0,0,Normal,afgan sukses takluk bandung sides indonesia tour via
Itulah Kontrak Karya Pertama Freeport (KK-I). Kontrak karya tersebut merupakan bahan promosi yang dibawa Julius Tahija untuk memperkenalkan Indonesia ke luar negeri dan misi pertamanya adalah mempromosikan Kebijakan Penanaman Modal Asing ke Australia #Fr,0,0,0,0,0,0,0,0,0,0,0,0,Normal,kontrak karya freeport kakak kontrak karya bahan promosi bawa julius tahija kenal indonesia negeri misi pertama promosi bijak tanam modal asing australia
USER USER ASTAGA BOLOT BANGET DIA',1,1,1,0,0,0,1,0,0,1,0,0,Hate Speech,astaga bolot banget
USER USER Bos USER sama kacungnya USER sama otaknya pekok,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,bos kacung otak bodoh
USER itu yg cewe pake kerudung ngapain ya? Setiap kali konfrensi pers ada aja.. Pencitraan Islami kaliiii... Bwahaha..!!,1,0,1,0,1,0,0,0,0,1,0,0,Hate Speech,cewek pakai kerudung kali konferensi pers citra islami kali haha
"â??Gubernur Superâ?? Anies Baswedan memberikan Kuliah di Universitas Hassan II Casablanca,Â Maroko",0,0,0,0,0,0,0,0,0,0,0,0,Normal,gubernur super anies baswedan kuliah universitas hasan casablanca maroko
"RT USER: Part3 . ini baru namany ngentot Bo,oL org KL , pakai pelumas alami memg berasa legitt... RT realava URL",0,1,0,0,0,0,0,0,0,0,0,0,Abusive,part nama ngentot bo online orang pakai lumas alami meng asa legit relevan
USER USER Dan dia kek milih milihh nge-replay-nyeee.. Ke gue doang..\xf0\x9f\x99\x86 Klo ama kaum adam mah... Melipiirrrr doi.. Tp ntar lg jg akan gue blok ajah daghh.. Sama sekali GA ADA MNFAATNYA mbaca komen dr kaum bani kampret tsb.,1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,kayak pilih pilih nge replay nyeee gue doang kaum adam melipiirrrr gue blok dah manfaat baca komen kaum bani kampret
USER //Deokspatch\nAmigo tv\nRight now\nNimdle\nYg di KBS gue lupa judul..sma yg cina korea apa gtu..lucu pokoknya',0,0,0,0,0,0,0,0,0,0,0,0,Normal,deokspatch amigo televisi right now nimdle kbs gue lupa judul cina korea lucu pokok
"[[ M : Bodoh banget, mun.\n\n\xf0\x9f\x91\xa7 : Kebanyakan anak ya begini \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nE : Hina banget, sial.\n\nY : Untung saya udah modar -_- ]]'",0,1,0,0,0,0,0,0,0,0,0,0,Abusive,bodoh banget mun banyak anak hina banget sial nya untung modar
USER Udah ya... cukup aku meladeni kamu... silahkan ngobrol dng sesama kampret... maaf lho ya.. cebong itu sbnrnya org2 sibuk... perlu meluangkan waktu utk interaksi dng kampret2 pengangguran spt elo',1,1,1,0,0,0,0,0,1,1,0,0,Hate Speech,laden sila obrol kampret maaf lo cebong orang sibuk luang interaksi kampret anggur surat pemberitahuan tahun
"RT USER: yg paling bahaya bukan tingkat marahnya org pemarah, tapi marahnya org yg capek sabar..\nbatas capeknya org sabar itu kapan\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0,0,0,0,Normal,bahaya tingkat marah orang marah marah orang cape sabar batas capai orang sabar
Hak Asasi Manusia tidak hanya tentang hak sosial politik. tetapi juga hak ekonomi sosial budaya. -Pihri Buhaerah,0,0,0,0,0,0,0,0,0,0,0,0,Normal,hak asasi manusia hak sosial politik hak ekonomi sosial budaya pihri buhaira
